2008-12-07 20:56:30 Debug: Notice (8): Undefined index:  Friends in [APP\models\user.php, line 46]
2008-12-07 21:21:01 Debug: Notice (8): Undefined index:  agname in [APP\views\home\index.ctp, line 44]
2008-12-07 22:32:07 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-07 22:32:07 Debug: Notice (8): Undefined variable:  HTTP_COOKIE_VARS in [APP\controllers\app_controller.php, line 30]
2008-12-07 22:33:37 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-07 22:33:37 Debug: Notice (8): Undefined variable:  HTTP_COOKIE_VARS in [APP\controllers\app_controller.php, line 30]
2008-12-07 22:33:48 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-07 22:33:48 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 30]
2008-12-07 22:46:09 Debug: Notice (8): Undefined index:  friend_ids in [APP\controllers\home_controller.php, line 22]
2008-12-07 22:48:04 Debug: Notice (8): Undefined index:  friend_ids in [APP\controllers\home_controller.php, line 22]
2008-12-07 22:53:42 Debug: Notice (8): Undefined index:  friends in [APP\controllers\app_controller.php, line 17]
2008-12-08 13:13:10 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:13:10 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 30]
2008-12-08 13:13:19 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:13:19 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 30]
2008-12-08 13:14:05 Debug: Notice (8): Undefined index:  friends in [APP\controllers\app_controller.php, line 17]
2008-12-08 13:22:52 Debug: Notice (8): Undefined variable: tmp_u in [APP\controllers\app_controller.php, line 16]
2008-12-08 13:28:09 Debug: Notice (8): Undefined variable: friends_info in [APP\controllers\home_controller.php, line 27]
2008-12-08 13:28:46 Debug: Notice (8): Undefined variable: friends_info in [APP\controllers\home_controller.php, line 27]
2008-12-08 13:29:37 Debug: Notice (8): Undefined variable: friends_info in [APP\controllers\home_controller.php, line 27]
2008-12-08 13:30:10 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:30:10 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 25]
2008-12-08 13:30:58 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:30:58 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 25]
2008-12-08 13:31:07 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:31:07 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 25]
2008-12-08 13:31:44 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:31:44 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 25]
2008-12-08 13:31:52 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:31:52 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 25]
2008-12-08 13:33:39 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:33:39 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 25]
2008-12-08 13:33:55 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
2008-12-08 13:33:55 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 25]
2008-12-08 13:34:05 Debug: Notice (8): Undefined index:  id in [APP\controllers\app_controller.php, line 9]
